customer_id;date_diff_post;buy_post
37288862;0;0
40703748;0;0
38413848;0;0
9993413;1;1
31398023;1;1
3216264;0;0
10290429;1;1
28844739;1;1
41713110;0;0
19238537;1;1
26197223;0;0
28324805;1;1
6671695;1;1
20071694;0;0
655352;1;1
28188599;1;1
12227070;1;1
16992153;0;0
26208471;1;1
9047218;1;1
18436074;1;1
41186144;1;1
10111436;0;0
6674682;0;0
23521428;0;0
37893384;1;1
37133288;0;0
5598186;1;1
23818794;1;1
28765345;1;1
23454021;0;0
19853958;1;1
23586443;1;1
27632130;0;0
14773320;1;1
11512585;0;0
25358308;1;1
21280504;1;1
30155501;1;1
28099410;0;0
19449074;1;1
23350521;0;0
30250591;0;0
9013907;1;1
21868335;1;1
43864345;0;0
29731114;1;1
8805350;0;0
16866878;0;0
19358094;0;0
1324976;1;1
26236813;1;1
45013166;1;1
27254543;1;1
28039144;0;0
23526202;0;0
19301930;0;0
28394258;0;0
8297103;1;1
18580530;0;0
14140952;0;0
8305317;0;0
23573239;0;0
21422934;1;1
35418867;0;0
28373388;1;1
11484992;1;1
38593423;0;0
12757049;0;0
27583528;1;1
11636007;1;1
12096397;1;1
11508488;0;0
24235154;1;1
12927778;0;0
21004371;0;0
18246947;0;0
18409815;1;1
22951609;1;1
6886314;1;1
10181632;1;1
26845281;0;0
14005481;0;0
16462844;1;1
29311203;0;0
6013172;1;1
24724842;1;1
24188436;1;1
26659194;1;1
21487394;1;1
29158428;1;1
17869082;0;0
35356968;1;1
19398802;1;1
22937861;0;0
36792029;1;1
24548040;1;1
36923150;1;1
33727405;1;1
975147;1;1
21930119;1;1
26699809;0;0
7742349;1;1
34747157;1;1
28418780;0;0
23714605;1;1
26765620;0;0
33599418;1;1
28485949;1;1
8693373;1;1
10040763;1;1
11726544;1;1
8832339;0;0
36398959;1;1
37622316;1;1
3231024;0;0
18737851;1;1
41446701;0;0
21290133;0;0
38399836;0;0
18381172;0;0
30527795;0;0
14721891;0;0
9554338;1;1
21158881;1;1
37291944;1;1
22709917;0;0
39903437;1;1
30458145;1;1
281495;1;1
27846573;1;1
408831;0;0
27590766;1;1
27624277;1;1
2053658;1;1
22538929;1;1
36157842;1;1
12118963;0;0
42661142;1;1
12776875;1;1
12405828;1;1
12339942;0;0
1720506;0;0
540180;1;1
21840259;1;1
29831624;0;0
37019347;1;1
7403873;1;1
9520997;1;1
8733224;1;1
7813391;1;1
22490803;1;1
29667674;0;0
6621729;0;0
31789629;0;0
43883196;0;0
24702431;1;1
1233919;0;0
24770379;1;1
17696288;0;0
27218536;1;1
28055450;1;1
702016;0;0
33405478;1;1
3994255;1;1
30156259;1;1
28212028;0;0
21147077;1;1
22492338;1;1
14557568;1;1
21233945;0;0
8809618;1;1
13832666;1;1
11675104;1;1
34287453;1;1
29280388;0;0
11060320;1;1
27139028;1;1
21042829;1;1
11256632;1;1
24758044;0;0
23295456;1;1
12840701;0;0
36031169;1;1
29139986;1;1
29568313;1;1
11718865;1;1
35033317;1;1
11962962;1;1
25048354;1;1
9114289;0;0
2817048;1;1
33884487;1;1
34212862;1;1
272603;0;0
11140278;1;1
18282399;1;1
5559300;0;0
9646893;1;1
2912293;1;1
17992560;0;0
1774400;1;1
30060263;1;1
18018348;1;1
35250843;1;1
29967327;1;1
21706772;0;0
42765048;1;1
21618827;0;0
12476296;1;1
22635163;1;1
28847515;1;1
43934588;0;0
19318173;1;1
28123207;1;1
11173973;0;0
12717303;1;1
6352836;1;1
23112766;0;0
24665464;1;1
32616930;0;0
26795416;1;1
10998446;1;1
12787554;0;0
23454590;1;1
31776205;1;1
2768858;0;0
5845638;0;0
6451659;1;1
26365601;1;1
21187594;1;1
1750692;1;1
9311874;1;1
28381337;1;1
37891810;1;1
20578085;0;0
24167893;1;1
28745014;1;1
4003215;0;0
22204943;1;1
12370416;0;0
30205331;1;1
19040257;0;0
25388867;1;1
34016717;1;1
28742621;0;0
3056377;1;1
22261501;0;0
12384295;1;1
24046789;1;1
23346148;1;1
34852312;0;0
19475745;0;0
18197479;0;0
35503293;1;1
44462963;1;1
3183589;0;0
11967699;1;1
23218217;1;1
22620027;0;0
2097032;1;1
24071063;1;1
22354597;1;1
26531508;0;0
29176152;1;1
35551452;0;0
18831817;1;1
18082658;1;1
19002433;0;0
22088201;0;0
24907494;0;0
28815132;0;0
40448722;1;1
9970617;1;1
27275018;0;0
29076433;0;0
1069462;0;0
22929217;1;1
16304423;1;1
9947048;1;1
6199448;0;0
2089873;0;0
851361;1;1
28615397;0;0
30290038;1;1
8404667;0;0
37859581;1;1
33998293;1;1
28099588;1;1
40923078;1;1
29291007;0;0
18008653;1;1
37022555;1;1
24777931;0;0
18197690;1;1
23107006;0;0
8096889;1;1
45428332;0;0
36813459;1;1
8279317;0;0
34584747;0;0
23958552;1;1
11545376;0;0
38238965;1;1
6478738;1;1
6992261;1;1
21633737;1;1
9943303;0;0
26271763;1;1
14874510;0;0
28918351;1;1
11478820;1;1
25780887;0;0
12165258;1;1
29928169;1;1
8491541;1;1
22462546;0;0
24785400;1;1
35799764;1;1
40338856;0;0
13902946;1;1
24107932;1;1
40520861;0;0
34478725;1;1
29560608;0;0
6253501;1;1
34607118;1;1
25425900;1;1
35255815;1;1
3007092;1;1
1644153;1;1
28523086;1;1
28852369;0;0
18680423;0;0
8270097;1;1
22880202;1;1
21429244;1;1
8412089;1;1
7473858;0;0
44694144;0;0
24304336;0;0
12383230;0;0
4436530;1;1
13881587;1;1
29741248;1;1
1796553;1;1
4077412;1;1
13169352;0;0
26452592;1;1
29191131;1;1
9978919;0;0
24936465;1;1
14608329;1;1
30334728;0;0
25167265;1;1
4112329;1;1
36133145;0;0
12342947;1;1
44557559;0;0
2345663;1;1
1829499;1;1
6525910;0;0
1432149;1;1
25742791;1;1
12197041;0;0
25606355;0;0
39563780;1;1
22474828;1;1
22948211;0;0
43091494;0;0
28429275;1;1
21079460;0;0
18094602;0;0
36602129;0;0
42469755;0;0
34812336;0;0
8169909;0;0
12441205;1;1
22932504;0;0
14375752;0;0
37038431;0;0
24637418;0;0
11112011;1;1
23537681;0;0
6115566;1;1
9610285;1;1
6722082;0;0
32843057;1;1
19317218;1;1
13223357;0;0
9033908;0;0
28651980;1;1
18803766;1;1
7445632;0;0
27629907;0;0
21206429;1;1
10000832;1;1
29974077;1;1
1741709;1;1
8034479;1;1
21318717;1;1
7620595;0;0
29030277;0;0
1959513;0;0
27852038;1;1
20413970;1;1
1407873;0;0
6442138;0;0
40845640;0;0
27856859;0;0
36000859;0;0
28015198;0;0
39445172;1;1
1713815;1;1
9633252;1;1
1438856;1;1
7167313;1;1
14759075;1;1
40296427;1;1
25125428;1;1
19431524;0;0
30729955;1;1
28536345;1;1
41206069;0;0
26767340;1;1
8415237;1;1
887419;1;1
35341540;1;1
423796;0;0
25470665;1;1
43683304;0;0
38665047;1;1
25637678;1;1
24010374;0;0
1971777;1;1
23409535;0;0
34421232;0;0
12131425;0;0
25296976;1;1
9938500;1;1
18241113;0;0
3267180;0;0
29909631;1;1
31832341;1;1
10271259;1;1
41596940;0;0
12997447;0;0
463349;1;1
3479422;1;1
29151255;1;1
25726368;0;0
500736;1;1
37170958;1;1
5516940;1;1
14008153;0;0
40226119;1;1
13186381;0;0
18330560;1;1
24918486;0;0
26260566;1;1
5735472;1;1
40381258;0;0
29294246;1;1
28652505;1;1
651747;1;1
13020319;0;0
36545375;0;0
8358800;0;0
44661837;0;0
22791315;1;1
23912002;1;1
11787127;1;1
40370336;1;1
34095326;0;0
26994751;1;1
11257616;0;0
35120074;1;1
223443;1;1
37613047;0;0
7837718;0;0
5908864;1;1
41396080;0;0
11552252;1;1
19605458;0;0
7032526;0;0
28575786;1;1
11991224;1;1
35550811;0;0
21522881;1;1
7978582;0;0
10275252;1;1
25078487;0;0
29179941;1;1
799039;1;1
22457198;1;1
21762143;1;1
6557051;1;1
14491451;1;1
26534287;0;0
25230149;1;1
8434406;0;0
36465591;0;0
22784318;1;1
5934439;1;1
30313742;0;0
36551320;0;0
39252526;0;0
7366659;1;1
28728602;1;1
39311819;0;0
35404058;1;1
22914913;1;1
23143283;0;0
13036302;1;1
5576201;0;0
8837348;0;0
18258667;1;1
3676938;1;1
24245462;1;1
22440236;1;1
24877471;1;1
28556550;0;0
27723792;0;0
23538034;0;0
388113;1;1
11523950;0;0
11485017;1;1
11630611;1;1
34451224;1;1
12218716;1;1
19343270;1;1
1714292;0;0
27026860;0;0
41417725;1;1
18501254;1;1
4431869;1;1
24281408;1;1
34032126;0;0
24561321;1;1
31783468;1;1
784468;1;1
19989607;1;1
2065684;1;1
12224175;1;1
10170640;1;1
43294513;1;1
26084454;0;0
7664049;1;1
28217298;0;0
317653;1;1
26965769;0;0
23468570;1;1
28437193;1;1
585133;0;0
665856;1;1
24799585;1;1
12419544;1;1
3705044;1;1
22075035;0;0
3291985;1;1
540545;1;1
4758642;1;1
7851665;1;1
9537329;1;1
8162553;0;0
21753198;0;0
24519875;0;0
4669669;0;0
28250486;0;0
1740391;1;1
33702442;1;1
11596815;0;0
39191639;1;1
31334105;0;0
32331755;1;1
30601227;1;1
24293889;1;1
30177080;0;0
26470091;0;0
7332487;1;1
35283414;1;1
7087077;1;1
27876065;0;0
18070097;1;1
43149826;0;0
24913108;1;1
24108902;0;0
12219638;0;0
37278669;1;1
35952465;1;1
25351619;1;1
10762138;0;0
9545717;1;1
41170572;1;1
39436507;1;1
7615954;0;0
18224383;0;0
31979133;1;1
34900130;1;1
9849418;1;1
19213980;1;1
29135778;1;1
12537130;1;1
22005052;1;1
24580219;1;1
1840021;1;1
43957888;0;0
21180619;0;0
26361015;0;0
1795405;1;1
29314451;0;0
37217811;0;0
5653908;0;0
3860641;0;0
12446803;0;0
1940837;0;0
1590450;0;0
36376999;1;1
24719724;1;1
41644645;0;0
18348462;0;0
13259735;1;1
18291273;1;1
22961428;1;1
36537355;0;0
29848454;0;0
24447053;1;1
11220634;0;0
18425512;1;1
25616169;1;1
18696901;0;0
21770208;1;1
18074503;1;1
25917571;0;0
44824696;1;1
26510552;0;0
11958001;0;0
8926267;0;0
6453651;0;0
22637633;1;1
22398346;1;1
7391944;0;0
1436495;0;0
1819616;1;1
18862183;0;0
29654762;0;0
3652174;0;0
12735939;1;1
29331113;1;1
23804458;1;1
33406185;1;1
13864213;1;1
21966910;0;0
41302863;0;0
5074134;1;1
18574432;1;1
29490232;1;1
21261917;1;1
22444017;1;1
14241090;1;1
23432652;0;0
10057220;1;1
19027378;1;1
19015878;1;1
36617916;0;0
24918627;1;1
240892;1;1
27803434;1;1
11036522;0;0
6647264;1;1
8164866;0;0
12143013;1;1
36076784;1;1
21611229;1;1
4149869;1;1
19307837;1;1
26974988;0;0
27185305;0;0
3996445;1;1
11186272;0;0
43920830;1;1
27689525;1;1
35663902;0;0
3533033;1;1
40351711;0;0
22106166;1;1
13247733;1;1
4415866;0;0
21675783;1;1
41693369;1;1
8677607;0;0
19327213;1;1
3978280;1;1
21694621;0;0
26265223;0;0
21157195;1;1
22514954;1;1
8657829;0;0
37398693;0;0
8614022;0;0
29713595;1;1
9884424;0;0
9703594;0;0
38024763;0;0
11963697;0;0
24605150;1;1
19085339;0;0
28020090;0;0
12864503;0;0
28620717;1;1
8775322;1;1
18997400;0;0
12867941;0;0
27145572;1;1
29720153;0;0
13156142;1;1
42737121;0;0
4711973;0;0
24740250;1;1
10263488;1;1
8856842;1;1
11639633;0;0
27602225;1;1
34937602;1;1
40612853;0;0
29471503;1;1
11711683;1;1
22116577;1;1
14566827;0;0
12771187;1;1
25423433;0;0
10114225;1;1
494295;1;1
27504049;0;0
6277601;0;0
8237497;0;0
2086275;1;1
3727944;1;1
30152978;1;1
9949828;0;0
5712040;1;1
18211997;1;1
18085110;1;1
18068313;1;1
23109823;1;1
1905251;1;1
13830124;0;0
14661466;1;1
2255995;1;1
23286920;1;1
1166157;0;0
402454;0;0
23753751;0;0
36842142;1;1
8448386;0;0
28933402;1;1
18894984;1;1
12427353;1;1
22525540;1;1
35632376;1;1
12475474;0;0
26106044;0;0
11080693;1;1
25963353;1;1
9990679;1;1
17903752;0;0
1890673;0;0
18096486;1;1
9749088;1;1
28731076;1;1
27522585;1;1
24093551;1;1
7692827;1;1
35160020;1;1
42608184;1;1
18734953;1;1
33487543;0;0
29178640;0;0
29682591;1;1
28302267;0;0
1593550;0;0
26923206;0;0
31158433;0;0
31243773;1;1
29010355;0;0
25838340;0;0
15614860;0;0
19223886;0;0
2071919;1;1
11699816;1;1
10153682;1;1
15435391;1;1
6798095;1;1
11904636;1;1
26363132;1;1
36460611;0;0
8276687;1;1
24270504;1;1
8706080;0;0
23710529;1;1
28081082;0;0
22341338;1;1
23359082;0;0
18051915;0;0
12856548;0;0
23522956;0;0
858866;1;1
32326236;1;1
18065393;0;0
3920498;1;1
28835665;0;0
21780516;0;0
501143;1;1
13286798;0;0
22578895;1;1
598712;0;0
22642738;1;1
12666606;1;1
28931446;0;0
35350079;1;1
27986958;1;1
22403186;1;1
40870686;1;1
8605585;1;1
24650469;1;1
44646439;1;1
20042709;1;1
22838888;1;1
8245381;1;1
31437730;1;1
30570822;1;1
27728842;1;1
19988327;0;0
23600049;1;1
31856997;0;0
8611955;0;0
37517463;1;1
7396590;1;1
12472717;1;1
18209595;0;0
23717930;0;0
34814185;1;1
23897383;1;1
11951680;1;1
35818130;0;0
38853706;0;0
24732857;0;0
26798458;1;1
14425401;1;1
12360272;1;1
33520315;1;1
28824259;0;0
19021818;0;0
4554355;0;0
11774466;1;1
9802530;1;1
24930261;1;1
7591483;1;1
27621074;1;1
24209591;1;1
12820233;1;1
21890162;1;1
25190336;1;1
18515112;1;1
10018008;1;1
29682008;1;1
21892869;0;0
35001711;1;1
26839343;1;1
28175071;1;1
22167695;0;0
24656123;1;1
8103448;1;1
19106952;0;0
33415156;0;0
12355301;0;0
29336745;1;1
26262760;1;1
37132135;0;0
7819936;1;1
8578983;0;0
19645244;0;0
275285;1;1
31002330;1;1
2081700;1;1
23354207;1;1
24518546;1;1
22785513;1;1
19294308;1;1
42944417;0;0
25817519;0;0
4290912;1;1
763775;0;0
6303743;1;1
8324510;1;1
29130972;0;0
2058945;0;0
21497569;1;1
9181732;1;1
21266856;0;0
13105417;1;1
19180012;1;1
25723753;1;1
30016213;0;0
41993489;0;0
35737677;1;1
1651902;1;1
260878;1;1
31559104;1;1
501664;1;1
25366097;1;1
6767002;1;1
42570413;0;0
9762924;0;0
33618255;0;0
8785105;0;0
25991730;1;1
37665761;0;0
13934025;0;0
18808266;1;1
18182428;1;1
26339351;0;0
8923155;0;0
17897479;0;0
16693641;0;0
24550239;1;1
30348382;0;0
10967241;1;1
31914883;1;1
25604690;0;0
23145108;0;0
37436878;1;1
24056903;0;0
11744107;1;1
31683688;0;0
32386593;1;1
35526901;1;1
23691006;1;1
21798491;1;1
1022904;0;0
8774573;1;1
28875501;1;1
41979711;1;1
73427;1;1
27989864;0;0
5705197;1;1
23497479;0;0
27253850;1;1
6748804;1;1
404778;1;1
11206247;1;1
25322480;1;1
1293003;1;1
24608655;1;1
19212396;1;1
21220253;1;1
1232700;1;1
11950458;1;1
24640839;1;1
10249557;1;1
23447594;0;0
36178835;0;0
30348662;1;1
11171533;1;1
8428158;1;1
39986752;0;0
10017087;0;0
18309273;0;0
43312194;1;1
17962879;0;0
4422582;0;0
34176789;1;1
26450385;0;0
36869846;0;0
36541138;1;1
25199286;1;1
10097389;1;1
1714595;0;0
11592077;0;0
18977385;0;0
9561866;1;1
20535863;1;1
29700812;1;1
28106857;1;1
37347906;0;0
42785256;0;0
13222805;1;1
25280407;1;1
37790898;1;1
27166861;1;1
29379079;0;0
24062779;1;1
5654304;0;0
29728876;1;1
12733281;0;0
36227315;1;1
12403612;0;0
2226783;0;0
10097332;0;0
1997463;1;1
26901847;0;0
3917156;1;1
228132;1;1
13951954;0;0
525696;1;1
38013067;1;1
27572203;1;1
8092391;1;1
19177723;0;0
2113177;1;1
4361165;1;1
8902977;0;0
26944117;1;1
12319891;0;0
33378470;1;1
42735739;1;1
22086810;1;1
27969657;1;1
18906673;1;1
20558150;1;1
13033197;0;0
11468578;1;1
9647052;1;1
29855435;1;1
18261490;1;1
23859238;0;0
12206866;0;0
6344541;1;1
22076137;1;1
14668910;0;0
44527888;0;0
22843647;1;1
28416827;1;1
24089924;1;1
7510592;0;0
42848432;1;1
11722031;0;0
37303201;1;1
33290986;0;0
1885131;1;1
12257813;1;1
11431404;1;1
39172367;1;1
28977827;1;1
36676897;0;0
6862797;0;0
18864466;1;1
5845348;0;0
27659713;0;0
1711700;1;1
25444887;0;0
36679428;0;0
18817368;0;0
37386978;0;0
22286799;0;0
33020633;0;0
36735462;1;1
19357420;1;1
33283879;1;1
12204207;1;1
22820762;0;0
14318654;1;1
12121889;1;1
24987905;0;0
2415249;1;1
471022;1;1
7344343;1;1
845615;0;0
43456244;0;0
25608182;1;1
23075561;0;0
12465933;0;0
33608075;1;1
35956771;1;1
7523216;1;1
13854043;0;0
11677884;1;1
24049521;0;0
18868293;1;1
22533886;0;0
24833932;1;1
1880826;1;1
22369357;1;1
1102853;1;1
17710112;1;1
23328937;1;1
26024714;0;0
12255668;1;1
9565507;1;1
31867306;0;0
18973007;0;0
24471506;1;1
30626991;1;1
14006046;0;0
42406237;0;0
5909884;1;1
27850326;0;0
1154291;0;0
12218327;1;1
45670325;0;0
9541698;1;1
23598511;1;1
36800421;1;1
35286723;1;1
24895825;1;1
1932079;1;1
12932516;1;1
40947239;0;0
21817811;0;0
24741883;1;1
23167142;1;1
21677963;0;0
29005988;0;0
18588090;1;1
9891543;1;1
24103201;1;1
5634333;0;0
9548740;0;0
22460210;1;1
28583561;1;1
44218470;0;0
14447869;1;1
35086962;1;1
261566;1;1
8069359;1;1
25608114;0;0
27687047;1;1
18014153;1;1
21252276;1;1
22475960;0;0
7445611;0;0
9740707;1;1
29298578;1;1
25972248;0;0
2086723;0;0
1649139;0;0
26212463;1;1
18137347;0;0
716872;1;1
29256477;1;1
8717049;1;1
6764978;1;1
28476293;1;1
11777221;1;1
12825659;1;1
7309883;0;0
38459488;0;0
19162901;1;1
26558350;1;1
29630644;0;0
26803893;0;0
5889471;1;1
18308685;1;1
21911140;0;0
12232589;1;1
1842616;1;1
33614698;0;0
24553714;1;1
18501453;0;0
27875711;0;0
23922365;1;1
37472930;1;1
29686797;0;0
18654755;1;1
9979665;0;0
25682729;0;0
25267806;0;0
26240100;0;0
18072519;0;0
18740652;1;1
19663382;1;1
45503597;0;0
28723363;1;1
28861264;1;1
23128822;1;1
35071820;1;1
29947990;1;1
28113037;1;1
23466000;0;0
24970944;0;0
40072541;0;0
8824634;1;1
10973019;1;1
35080094;1;1
37282051;1;1
20398826;1;1
1598334;0;0
12338411;1;1
42441701;1;1
17045067;1;1
18044903;1;1
25963041;1;1
28282065;1;1
9604540;0;0
12079226;1;1
13089842;1;1
18395494;1;1
41319226;1;1
25770202;0;0
19579587;0;0
37267853;0;0
9749071;1;1
35423278;1;1
1986452;1;1
27287689;1;1
24403646;1;1
2624745;1;1
18829153;1;1
518794;0;0
20576963;1;1
31130439;1;1
18922973;0;0
8708956;1;1
37052284;0;0
21749065;0;0
12133604;1;1
11463354;1;1
8754666;1;1
6955587;1;1
21633893;0;0
3443660;0;0
40271878;1;1
21019985;0;0
24386418;1;1
6796594;1;1
5642290;1;1
11979669;1;1
20494185;1;1
3992519;1;1
18019311;0;0
10084790;1;1
12023897;1;1
10003002;0;0
14659380;1;1
20282927;1;1
23532058;1;1
23974087;1;1
31478820;0;0
12773136;1;1
19240278;0;0
12177450;0;0
14249970;1;1
11944800;0;0
33855753;1;1
17466807;1;1
40516658;0;0
2054661;0;0
35590372;1;1
9548760;1;1
23091413;0;0
22306923;1;1
22190921;1;1
2079257;0;0
22780792;1;1
24954456;1;1
27663251;0;0
12241294;1;1
23023279;0;0
29232302;1;1
28548667;1;1
39343828;0;0
12175248;1;1
13860860;0;0
2423291;1;1
12191574;1;1
24083258;1;1
12151059;1;1
27317083;1;1
22538897;1;1
23247922;1;1
25420266;0;0
33774822;1;1
11430942;1;1
2107929;0;0
12007460;1;1
1378910;1;1
26520260;0;0
19106917;1;1
12116743;1;1
37344792;1;1
38907700;0;0
24944068;1;1
11982062;1;1
7111386;1;1
25450388;1;1
22978056;0;0
19098855;1;1
481443;1;1
30162283;0;0
29223981;1;1
1724329;1;1
26003885;0;0
1645472;1;1
7783688;1;1
23607197;1;1
18477610;1;1
29962069;1;1
23335918;0;0
42332626;0;0
22270949;1;1
19096219;1;1
7655691;0;0
25150181;1;1
3865075;0;0
24767888;1;1
26205249;1;1
23865231;1;1
12533621;1;1
23135959;1;1
10783571;0;0
12311888;1;1
24622815;1;1
13223589;0;0
18595522;0;0
7003020;1;1
35749317;1;1
8011632;1;1
13082745;1;1
28698273;0;0
40096269;1;1
24228053;1;1
28012265;0;0
35908747;1;1
28022498;0;0
12985549;0;0
19353630;1;1
479262;0;0
29749503;1;1
30256146;1;1
6122932;0;0
17902205;1;1
23165598;0;0
12224575;1;1
35766520;1;1
25649808;1;1
23412327;1;1
24072288;0;0
45286821;0;0
36023850;1;1
23617933;1;1
12438771;1;1
15822675;1;1
20104005;1;1
22488743;1;1
19721530;1;1
39061060;1;1
34846609;0;0
19481295;0;0
669076;1;1
22996747;0;0
13515262;1;1
11120383;0;0
22889894;0;0
24684509;1;1
18330679;1;1
23724123;1;1
27816726;1;1
28255681;0;0
9810755;1;1
11124853;0;0
30299627;1;1
22976055;0;0
7180450;0;0
8782777;1;1
18140177;1;1
26580966;1;1
11625626;1;1
39533419;1;1
11623747;1;1
21801049;0;0
11751203;1;1
38215440;0;0
34413603;1;1
8124491;1;1
40028807;1;1
32818608;1;1
24052986;1;1
26915746;1;1
22551079;1;1
21400366;1;1
6614644;0;0
39231777;0;0
292163;0;0
1200649;1;1
27322684;1;1
27402344;0;0
8555084;0;0
8693601;1;1
18912686;0;0
24712745;1;1
25586561;1;1
22231964;0;0
1912443;1;1
28043150;1;1
7412127;0;0
27453910;0;0
25869059;1;1
21726461;1;1
30260756;1;1
10943372;1;1
25872444;0;0
38484018;0;0
34495285;0;0
22159457;1;1
28498847;0;0
31855590;1;1
42744635;1;1
21567367;0;0
11645884;0;0
28056359;0;0
27811888;1;1
23370886;1;1
10962488;0;0
30167292;0;0
25960979;0;0
4060201;0;0
42356251;1;1
23061733;0;0
39875325;0;0
9087889;1;1
28346247;1;1
42844229;1;1
7571810;0;0
22727442;1;1
9291107;1;1
5907536;1;1
29920306;1;1
36419884;0;0
22364770;1;1
30318971;1;1
28409915;1;1
10207151;0;0
25286425;0;0
8238342;1;1
2370097;0;0
27951342;1;1
35087391;1;1
23182124;0;0
27823932;1;1
4409691;1;1
24320524;0;0
12928192;1;1
12621639;0;0
14323381;0;0
37168364;0;0
21581722;1;1
19470936;1;1
5664412;1;1
17893751;1;1
29552871;0;0
42028573;0;0
12064233;1;1
7153633;0;0
29280757;1;1
33419538;1;1
39775031;0;0
37223448;1;1
12744312;1;1
24369084;0;0
7333368;0;0
316259;1;1
18216781;0;0
8181895;1;1
9561429;1;1
28813787;0;0
19184099;1;1
849656;1;1
38903809;1;1
10183733;1;1
31035184;1;1
27142318;1;1
13186959;1;1
1793747;1;1
7759430;0;0
8631753;1;1
2271800;0;0
25679334;0;0
23468183;1;1
24947972;1;1
11688602;0;0
21543925;1;1
19291456;1;1
22712437;0;0
21984095;0;0
6744479;1;1
1506300;1;1
10772272;0;0
26667018;0;0
24392989;1;1
30877226;0;0
7430754;0;0
23720927;1;1
261842;1;1
5002789;1;1
43292829;0;0
26932175;0;0
6831682;0;0
30200623;1;1
28309706;0;0
39570257;1;1
28337434;1;1
435241;1;1
12632340;1;1
44800193;0;0
32905435;1;1
28162336;1;1
7965447;0;0
994650;0;0
8132442;1;1
19363738;0;0
11398577;1;1
24724801;1;1
424938;1;1
27365261;0;0
34736648;0;0
6598914;1;1
21038429;1;1
29939747;0;0
4487341;1;1
18846580;0;0
1229027;1;1
10730088;0;0
8475797;1;1
17756193;1;1
32483901;0;0
26299430;1;1
29681529;0;0
25779717;0;0
2089817;0;0
28897645;1;1
27792605;1;1
23912386;1;1
23908045;1;1
37330033;0;0
27709664;1;1
11217703;0;0
22123047;0;0
35574183;0;0
12833193;0;0
35439294;0;0
28312650;1;1
28737133;1;1
40615874;0;0
1343666;1;1
21267157;1;1
35379545;0;0
26035401;1;1
20519051;0;0
8692476;1;1
12383904;0;0
16206475;0;0
9553746;0;0
31283127;0;0
26700708;0;0
22755071;1;1
28001918;0;0
12965678;1;1
18833360;1;1
34150276;1;1
1716226;0;0
28956771;0;0
1901635;0;0
6315001;1;1
13972976;0;0
19222354;1;1
10164641;1;1
1478999;1;1
5821080;0;0
28287840;1;1
6218436;1;1
22223452;1;1
40196017;0;0
26489471;1;1
6321441;1;1
22785527;0;0
23393204;1;1
28395741;1;1
504617;0;0
35640200;1;1
22521777;1;1
6620605;1;1
1696192;1;1
21570075;0;0
25909579;0;0
27506094;0;0
26761506;0;0
24063972;1;1
350768;0;0
34644869;0;0
32299507;0;0
12624756;1;1
23591146;1;1
22462210;1;1
19235829;0;0
1861217;1;1
26809857;0;0
6353785;0;0
12860477;0;0
34588854;1;1
38034721;1;1
9179376;1;1
38458808;1;1
805709;0;0
10937196;0;0
168512;1;1
40415409;1;1
19323462;1;1
12896122;0;0
410443;1;1
25692356;0;0
26769993;1;1
39288248;1;1
24739983;1;1
35135299;1;1
24112474;1;1
25056343;1;1
39516116;0;0
22793952;0;0
26510381;0;0
36388187;0;0
19522330;0;0
41286605;0;0
31014832;0;0
37372298;1;1
6947025;0;0
35495932;1;1
22731524;0;0
19523831;1;1
25502543;0;0
19336559;1;1
16319076;1;1
17377788;0;0
29083981;0;0
29918331;1;1
20503744;1;1
1576148;1;1
23748727;1;1
23467085;0;0
8042766;1;1
36117646;0;0
15039821;0;0
9638123;1;1
11951694;1;1
27813225;1;1
24749890;0;0
24300471;0;0
36163999;1;1
28961378;0;0
24619556;1;1
8511929;1;1
8446441;1;1
23864912;0;0
6831584;0;0
19375200;0;0
29619020;1;1
6631815;0;0
7255761;1;1
10731491;1;1
6441847;0;0
12936337;1;1
29745356;0;0
27485718;0;0
12882808;0;0
7960127;1;1
21229076;1;1
1949268;1;1
9038004;0;0
33821776;0;0
38944401;1;1
5749023;1;1
14379808;1;1
273798;0;0
35934158;0;0
26812105;0;0
24653910;1;1
18402233;0;0
32277484;1;1
41056184;0;0
18517214;1;1
10948778;1;1
18123074;0;0
19158509;1;1
19326098;1;1
7365087;1;1
36651306;0;0
6749114;1;1
29460754;1;1
4363707;1;1
27489909;1;1
26717433;0;0
3179130;1;1
7122251;1;1
3772957;1;1
1585857;1;1
21053817;1;1
9673881;0;0
12181530;1;1
7173150;1;1
23968721;1;1
10064911;0;0
11567832;0;0
37045399;0;0
486979;0;0
24042811;0;0
24615720;1;1
22866469;1;1
21463214;1;1
11672757;1;1
12727423;1;1
20965298;1;1
22231110;1;1
19281131;1;1
23711154;1;1
25077214;0;0
26673730;1;1
6201068;1;1
10068619;0;0
21142839;1;1
2367187;1;1
39472932;0;0
12771137;1;1
3172108;1;1
6061624;1;1
20130119;1;1
25430566;1;1
3878983;1;1
7219002;1;1
8346469;1;1
7863550;1;1
28906015;1;1
36890237;0;0
22685908;1;1
9854859;1;1
26518746;0;0
895922;0;0
9069020;1;1
29109734;0;0
23669018;1;1
33764982;1;1
1420259;0;0
21219155;1;1
866996;1;1
21234540;0;0
33824857;0;0
12813653;0;0
2334446;1;1
11311684;1;1
35319061;0;0
29725842;0;0
31484585;1;1
24528313;1;1
13169000;0;0
27715301;0;0
23577684;1;1
14418310;1;1
